Data,IBOV,ICON,IEEX,IFNC,IGCX,IMAT,INDX,UTIL
2013-08-30,50011.00,2334.00,25316.00,3889.00,7422.00,1756.00,12156.00,2495.00
2013-09-02,51835.00,2368.00,25736.00,3925.00,7529.00,1798.00,12327.00,2530.00
2013-09-03,51625.00,2323.00,25753.00,3882.00,7459.00,1785.00,12144.00,2517.00
2013-09-04,51716.00,2343.00,26086.00,3899.00,7502.00,1796.00,12235.00,2527.00
2013-09-05,52351.00,2362.00,26584.00,3939.00,7572.00,1790.00,12266.00,2599.00
2013-09-06,53749.00,2380.00,26918.00,4004.00,7657.00,1783.00,12329.00,2634.00
2013-09-09,54251.00,2429.00,27329.00,4095.00,7816.00,1817.00,12590.00,2662.00
2013-09-10,53979.00,2435.00,27175.00,4109.00,7838.00,1834.00,12669.00,2640.00
2013-09-11,53570.00,2441.00,27064.00,4115.00,7804.00,1818.00,12677.00,2633.00
2013-09-12,53307.00,2418.00,26799.00,4074.00,7742.00,1815.00,12526.00,2607.00
2013-09-13,53797.00,2430.00,26904.00,4120.00,7786.00,1818.00,12557.00,2610.00
2013-09-16,53821.00,2438.00,27074.00,4135.00,7795.00,1805.00,12561.00,2632.00
2013-09-17,54271.00,2437.00,27230.00,4182.00,7821.00,1787.00,12549.00,2651.00
2013-09-18,55702.00,2489.00,27375.00,4294.00,7970.00,1805.00,12723.00,2664.00
2013-09-19,55095.00,2480.00,27132.00,4279.00,7936.00,1783.00,12684.00,2657.00
2013-09-20,54110.00,2450.00,26809.00,4182.00,7800.00,1761.00,12532.00,2628.00
2013-09-23,54602.00,2455.00,27105.00,4239.00,7865.00,1783.00,12547.00,2656.00
2013-09-24,54431.00,2461.00,27261.00,4219.00,7866.00,1762.00,12525.00,2678.00
2013-09-25,54261.00,2455.00,27211.00,4222.00,7852.00,1770.00,12532.00,2673.00
2013-09-26,53782.00,2461.00,27022.00,4217.00,7843.00,1782.00,12595.00,2662.00
2013-09-27,53738.00,2454.00,27186.00,4319.00,7888.00,1782.00,12575.00,2676.00
2013-09-30,52338.00,2414.00,27037.00,4213.00,7754.00,1748.00,12357.00,2659.00
2013-10-01,53179.00,2432.00,27041.00,4275.00,7854.00,1762.00,12456.00,2665.00
2013-10-02,53100.00,2422.00,27120.00,4264.00,7850.00,1770.00,12455.00,2664.00
2013-10-03,52489.00,2394.00,26998.00,4257.00,7780.00,1749.00,12317.00,2660.00
2013-10-04,52848.00,2411.00,26897.00,4273.00,7832.00,1778.00,12433.00,2669.00
2013-10-07,52417.00,2413.00,26851.00,4284.00,7835.00,1779.00,12453.00,2658.00
2013-10-08,52312.00,2404.00,26757.00,4261.00,7809.00,1783.00,12416.00,2644.00
2013-10-09,52547.00,2421.00,26795.00,4306.00,7864.00,1783.00,12461.00,2649.00
2013-10-10,52996.00,2448.00,27174.00,4337.00,7922.00,1790.00,12558.00,2685.00
2013-10-11,53149.00,2468.00,27245.00,4335.00,7968.00,1818.00,12677.00,2687.00
2013-10-14,54170.00,2479.00,27496.00,4383.00,8050.00,1866.00,12795.00,2714.00
2013-10-15,54980.00,2467.00,27563.00,4388.00,8037.00,1877.00,12751.00,2726.00
2013-10-16,55973.00,2455.00,27583.00,4433.00,8051.00,1878.00,12708.00,2730.00
2013-10-17,55358.00,2459.00,27579.00,4451.00,8056.00,1850.00,12653.00,2733.00
2013-10-18,55378.00,2458.00,27809.00,4507.00,8091.00,1842.00,12621.00,2769.00
2013-10-21,56077.00,2472.00,27812.00,4472.00,8109.00,1860.00,12682.00,2764.00
2013-10-22,56460.00,2486.00,28121.00,4496.00,8175.00,1900.00,12821.00,2790.00
2013-10-23,55440.00,2447.00,27909.00,4445.00,8086.00,1872.00,12633.00,2777.00
2013-10-24,54877.00,2447.00,27617.00,4431.00,8061.00,1861.00,12591.00,2747.00
2013-10-25,54154.00,2448.00,27422.00,4423.00,8028.00,1841.00,12524.00,2721.00
2013-10-28,55073.00,2435.00,27780.00,4450.00,8054.00,1856.00,12515.00,2754.00
2013-10-29,54538.00,2404.00,27640.00,4530.00,8041.00,1847.00,12337.00,2750.00
2013-10-30,54172.00,2412.00,27607.00,4528.00,8056.00,1862.00,12375.00,2741.00
2013-10-31,54256.00,2414.00,27821.00,4544.00,8090.00,1905.00,12428.00,2760.00
2013-11-01,54013.00,2409.00,27540.00,4516.00,8079.00,1937.00,12471.00,2754.00
2013-11-04,54436.00,2414.00,27518.00,4555.00,8124.00,1933.00,12437.00,2757.00
2013-11-05,53831.00,2404.00,27067.00,4483.00,8058.00,1922.00,12400.00,2744.00
2013-11-06,53384.00,2405.00,26583.00,4434.00,7989.00,1926.00,12392.00,2712.00
2013-11-07,52740.00,2401.00,26371.00,4400.00,7927.00,1917.00,12413.00,2663.00
2013-11-08,52248.00,2410.00,26205.00,4303.00,7845.00,1924.00,12480.00,2635.00
2013-11-11,52623.00,2411.00,26262.00,4308.00,7884.00,1935.00,12510.00,2645.00
2013-11-12,51804.00,2389.00,26257.00,4257.00,7807.00,1904.00,12389.00,2647.00
2013-11-13,52230.00,2385.00,26447.00,4307.00,7848.00,1904.00,12422.00,2661.00
2013-11-14,53451.00,2441.00,27057.00,4389.00,7986.00,1942.00,12630.00,2733.00
2013-11-18,54307.00,2452.00,27420.00,4419.00,8039.00,1977.00,12731.00,2759.00
2013-11-19,53032.00,2419.00,26750.00,4309.00,7901.00,1938.00,12511.00,2700.00
2013-11-21,52688.00,2410.00,26788.00,4278.00,7871.00,1929.00,12468.00,2693.00
2013-11-22,52800.00,2425.00,26846.00,4245.00,7878.00,1929.00,12487.00,2700.00
2013-11-25,52263.00,2408.00,26951.00,4197.00,7815.00,1895.00,12385.00,2716.00
2013-11-26,51446.00,2421.00,26806.00,4222.00,7809.00,1868.00,12376.00,2698.00
2013-11-27,51861.00,2423.00,26814.00,4286.00,7868.00,1894.00,12442.00,2705.00
2013-11-28,51846.00,2418.00,26646.00,4283.00,7892.00,1908.00,12433.00,2692.00
2013-11-29,52482.00,2437.00,27027.00,4323.00,7962.00,1923.00,12521.00,2724.00
2013-12-02,51244.00,2415.00,26790.00,4240.00,7859.00,1921.00,12455.00,2690.00
2013-12-03,50348.00,2374.00,26341.00,4148.00,7722.00,1895.00,12262.00,2648.00
2013-12-04,50215.00,2333.00,26071.00,4105.00,7663.00,1898.00,12072.00,2622.00
2013-12-05,50787.00,2358.00,26179.00,4092.00,7704.00,1950.00,12244.00,2632.00
2013-12-06,50944.00,2351.00,26407.00,4126.00,7724.00,1948.00,12205.00,2653.00
2013-12-09,51165.00,2370.00,26512.00,4129.00,7762.00,1959.00,12345.00,2657.00
2013-12-10,50993.00,2363.00,26380.00,4097.00,7719.00,1954.00,12297.00,2644.00
2013-12-11,50067.00,2349.00,26075.00,4008.00,7608.00,1927.00,12215.00,2608.00
2013-12-12,50121.00,2329.00,26201.00,4046.00,7604.00,1913.00,12121.00,2620.00
2013-12-13,50051.00,2321.00,26141.00,4052.00,7593.00,1908.00,12063.00,2617.00
2013-12-16,50279.00,2327.00,25974.00,4057.00,7601.00,1908.00,12094.00,2606.00
2013-12-17,50090.00,2322.00,26047.00,4060.00,7613.00,1915.00,12119.00,2615.00
2013-12-18,50563.00,2329.00,26321.00,4071.00,7625.00,1958.00,12231.00,2620.00
2013-12-19,51633.00,2359.00,26805.00,4129.00,7729.00,2009.00,12423.00,2652.00
2013-12-20,51185.00,2363.00,26650.00,4097.00,7706.00,1991.00,12428.00,2673.00
2013-12-23,51356.00,2377.00,26547.00,4108.00,7717.00,2007.00,12455.00,2674.00
2013-12-26,51221.00,2365.00,26389.00,4111.00,7705.00,2002.00,12411.00,2671.00
2013-12-27,51266.00,2376.00,26301.00,4114.00,7735.00,1999.00,12436.00,2680.00
2013-12-30,51507.00,2395.00,26250.00,4132.00,7788.00,2007.00,12539.00,2674.00
2014-01-02,50341.00,2367.00,25616.00,4095.00,7667.00,1966.00,12366.00,2633.00
2014-01-03,50981.00,2341.00,26348.00,4084.00,7666.00,1971.00,12298.00,2675.00
2014-01-06,50973.00,2330.00,26448.00,4083.00,7637.00,1968.00,12258.00,2657.00
2014-01-07,50430.00,2341.00,26014.00,4052.00,7586.00,1949.00,12322.00,2617.00
2014-01-08,50576.00,2334.00,25854.00,4074.00,7596.00,1954.00,12284.00,2605.00
2014-01-09,49321.00,2284.00,25457.00,3967.00,7424.00,1916.00,12038.00,2563.00
2014-01-10,49696.00,2284.00,25597.00,3995.00,7459.00,1932.00,12071.00,2574.00
2014-01-13,49426.00,2281.00,25403.00,3982.00,7426.00,1912.00,12056.00,2539.00
2014-01-14,49703.00,2301.00,25640.00,4028.00,7478.00,1897.00,12122.00,2564.00
2014-01-15,50105.00,2307.00,25976.00,4040.00,7514.00,1924.00,12200.00,2570.00
2014-01-16,49696.00,2277.00,25926.00,4001.00,7470.00,1926.00,12091.00,2567.00
2014-01-17,49181.00,2255.00,25778.00,3948.00,7393.00,1906.00,11969.00,2561.00
2014-01-20,48708.00,2247.00,25489.00,3926.00,7346.00,1881.00,11898.00,2535.00
2014-01-21,48542.00,2246.00,25417.00,3933.00,7318.00,1831.00,11803.00,2546.00
2014-01-22,49299.00,2281.00,25659.00,3961.00,7405.00,1846.00,11969.00,2582.00
2014-01-23,48320.00,2242.00,25260.00,3875.00,7276.00,1815.00,11761.00,2543.00
2014-01-24,47787.00,2220.00,25013.00,3822.00,7200.00,1817.00,11688.00,2516.00
2014-01-27,47701.00,2213.00,24964.00,3846.00,7191.00,1797.00,11576.00,2496.00
2014-01-28,47840.00,2216.00,25222.00,3848.00,7211.00,1805.00,11589.00,2504.00
2014-01-29,47556.00,2197.00,25112.00,3777.00,7168.00,1840.00,11580.00,2479.00
2014-01-30,47244.00,2185.00,24947.00,3761.00,7118.00,1814.00,11452.00,2478.00
2014-01-31,47638.00,2194.00,25207.00,3824.00,7173.00,1826.00,11499.00,2513.00
2014-02-03,46147.00,2129.00,24673.00,3726.00,6983.00,1766.00,11122.00,2454.00
2014-02-04,46964.00,2153.00,24574.00,3834.00,7099.00,1783.00,11216.00,2444.00
2014-02-05,46624.00,2132.00,24175.00,3824.00,7048.00,1763.00,11063.00,2393.00
2014-02-06,47738.00,2173.00,24489.00,3929.00,7192.00,1806.00,11322.00,2454.00
2014-02-07,48073.00,2197.00,24467.00,3936.00,7225.00,1827.00,11451.00,2454.00
2014-02-10,47710.00,2171.00,24192.00,3929.00,7164.00,1783.00,11239.00,2436.00
2014-02-11,48462.00,2194.00,24320.00,3978.00,7258.00,1811.00,11411.00,2483.00
2014-02-12,48216.00,2176.00,24366.00,3942.00,7221.00,1805.00,11307.00,2492.00
2014-02-13,47812.00,2176.00,23940.00,3901.00,7173.00,1800.00,11309.00,2437.00
2014-02-14,48201.00,2197.00,23744.00,3934.00,7228.00,1813.00,11428.00,2436.00
2014-02-17,47576.00,2171.00,22752.00,3901.00,7148.00,1774.00,11267.00,2350.00
2014-02-18,46599.00,2125.00,21826.00,3872.00,7028.00,1713.00,10934.00,2266.00
2014-02-19,47150.00,2140.00,22311.00,3922.00,7099.00,1736.00,11067.00,2322.00
2014-02-20,47288.00,2160.00,22756.00,3919.00,7117.00,1748.00,11149.00,2367.00
2014-02-21,47380.00,2163.00,22785.00,3947.00,7141.00,1725.00,11091.00,2371.00
2014-02-24,47393.00,2171.00,22879.00,3961.00,7145.00,1712.00,11097.00,2368.00
2014-02-25,46715.00,2168.00,22444.00,3920.00,7071.00,1673.00,10993.00,2337.00
2014-02-26,46599.00,2186.00,22505.00,3896.00,7092.00,1665.00,11038.00,2343.00
2014-02-27,47606.00,2219.00,23079.00,3983.00,7231.00,1683.00,11220.00,2403.00
2014-02-28,47094.00,2228.00,23057.00,3970.00,7198.00,1644.00,11164.00,2390.00
2014-03-05,46589.00,2241.00,22722.00,3946.00,7167.00,1614.00,11177.00,2366.00
2014-03-06,47093.00,2246.00,22914.00,4019.00,7236.00,1619.00,11216.00,2389.00
2014-03-07,46244.00,2225.00,22167.00,3970.00,7120.00,1567.00,11059.00,2311.00
2014-03-10,45533.00,2210.00,21750.00,3926.00,7024.00,1521.00,10917.00,2266.00
2014-03-11,45697.00,2224.00,21953.00,3940.00,7053.00,1517.00,10955.00,2301.00
2014-03-12,45861.00,2220.00,22273.00,3924.00,7057.00,1533.00,10985.00,2333.00
2014-03-13,45443.00,2212.00,22800.00,3883.00,7007.00,1519.00,10888.00,2381.00
2014-03-14,44965.00,2198.00,22311.00,3828.00,6944.00,1546.00,10868.00,2310.00
2014-03-17,45117.00,2214.00,22157.00,3880.00,6982.00,1542.00,10924.00,2309.00
2014-03-18,46150.00,2256.00,22658.00,3959.00,7137.00,1574.00,11128.00,2373.00
2014-03-19,46567.00,2253.00,22942.00,4012.00,7179.00,1586.00,11124.00,2398.00
2014-03-20,47278.00,2267.00,23315.00,4089.00,7245.00,1589.00,11152.00,2418.00
2014-03-21,47380.00,2260.00,23511.00,4074.00,7263.00,1609.00,11181.00,2437.00
2014-03-24,47993.00,2276.00,23654.00,4160.00,7331.00,1616.00,11231.00,2450.00
2014-03-25,48180.00,2272.00,23796.00,4178.00,7351.00,1624.00,11221.00,2471.00
2014-03-26,47965.00,2256.00,23775.00,4204.00,7335.00,1600.00,11130.00,2465.00
2014-03-27,49646.00,2319.00,24495.00,4327.00,7529.00,1641.00,11451.00,2563.00
2014-03-28,49768.00,2319.00,24617.00,4320.00,7542.00,1637.00,11395.00,2578.00
2014-03-31,50414.00,2336.00,24838.00,4412.00,7642.00,1645.00,11450.00,2602.00
2014-04-01,50270.00,2330.00,24603.00,4421.00,7619.00,1624.00,11391.00,2586.00
2014-04-02,51701.00,2370.00,25295.00,4541.00,7791.00,1665.00,11591.00,2655.00
2014-04-03,51408.00,2364.00,25128.00,4507.00,7747.00,1662.00,11533.00,2642.00
2014-04-04,51081.00,2357.00,25062.00,4463.00,7704.00,1651.00,11451.00,2633.00
2014-04-07,52155.00,2375.00,25145.00,4593.00,7799.00,1655.00,11468.00,2639.00
2014-04-08,51629.00,2372.00,24985.00,4512.00,7746.00,1629.00,11447.00,2617.00
2014-04-09,51185.00,2369.00,24406.00,4476.00,7706.00,1594.00,11378.00,2570.00
2014-04-10,51127.00,2376.00,24478.00,4491.00,7703.00,1585.00,11420.00,2593.00
2014-04-11,51867.00,2419.00,24691.00,4563.00,7784.00,1581.00,11566.00,2598.00
2014-04-14,51596.00,2412.00,25078.00,4531.00,7758.00,1589.00,11541.00,2632.00
2014-04-15,50454.00,2375.00,24983.00,4468.00,7631.00,1546.00,11359.00,2620.00
2014-04-16,51200.00,2407.00,25091.00,4529.00,7737.00,1561.00,11525.00,2635.00
2014-04-17,52111.00,2418.00,25588.00,4617.00,7842.00,1603.00,11638.00,2684.00
2014-04-22,51976.00,2428.00,26009.00,4646.00,7842.00,1579.00,11633.00,2728.00
2014-04-23,51569.00,2398.00,25888.00,4618.00,7771.00,1564.00,11526.00,2712.00
2014-04-24,51817.00,2378.00,25891.00,4671.00,7794.00,1555.00,11411.00,2708.00
2014-04-25,51399.00,2366.00,25471.00,4647.00,7744.00,1538.00,11348.00,2663.00
2014-04-28,51383.00,2369.00,25470.00,4629.00,7719.00,1525.00,11336.00,2674.00
2014-04-29,51838.00,2386.00,25463.00,4704.00,7794.00,1523.00,11417.00,2675.00
2014-04-30,51626.00,2371.00,25845.00,4690.00,7804.00,1512.00,11271.00,2723.00
2014-05-02,52980.00,2396.00,26292.00,4759.00,7939.00,1567.00,11399.00,2765.00
2014-05-05,53446.00,2425.00,26837.00,4822.00,8000.00,1569.00,11516.00,2789.00
2014-05-06,53779.00,2433.00,27062.00,4840.00,8017.00,1574.00,11594.00,2811.00
2014-05-07,54052.00,2437.00,27538.00,4863.00,8053.00,1580.00,11578.00,2823.00
2014-05-08,53422.00,2442.00,27155.00,4805.00,8005.00,1567.00,11556.00,2792.00
2014-05-09,53100.00,2450.00,26745.00,4778.00,7962.00,1551.00,11561.00,2762.00
2014-05-12,54052.00,2480.00,27224.00,4834.00,8072.00,1591.00,11689.00,2804.00
2014-05-13,53907.00,2488.00,27126.00,4813.00,8062.00,1588.00,11659.00,2811.00
2014-05-14,54412.00,2498.00,27520.00,4842.00,8113.00,1589.00,11683.00,2854.00
2014-05-15,53855.00,2479.00,26929.00,4810.00,8043.00,1588.00,11596.00,2776.00
2014-05-16,53975.00,2496.00,27010.00,4847.00,8066.00,1575.00,11618.00,2808.00
2014-05-19,53353.00,2471.00,26729.00,4817.00,7976.00,1537.00,11444.00,2796.00
2014-05-20,52366.00,2434.00,26377.00,4747.00,7867.00,1497.00,11275.00,2763.00
2014-05-21,52203.00,2444.00,26337.00,4666.00,7834.00,1501.00,11306.00,2764.00
2014-05-22,52806.00,2469.00,26716.00,4719.00,7920.00,1517.00,11446.00,2805.00
2014-05-23,52626.00,2462.00,26818.00,4692.00,7894.00,1506.00,11368.00,2824.00
2014-05-26,52932.00,2482.00,26959.00,4696.00,7933.00,1524.00,11490.00,2838.00
2014-05-27,52173.00,2435.00,26380.00,4661.00,7837.00,1518.00,11319.00,2759.00
2014-05-28,52639.00,2452.00,26593.00,4724.00,7911.00,1514.00,11378.00,2783.00
2014-05-29,52239.00,2442.00,26644.00,4672.00,7877.00,1511.00,11332.00,2782.00
2014-05-30,51239.00,2420.00,26328.00,4585.00,7780.00,1482.00,11191.00,2737.00
2014-06-02,51605.00,2439.00,26348.00,4609.00,7818.00,1509.00,11359.00,2751.00
2014-06-03,52032.00,2461.00,26534.00,4657.00,7885.00,1522.00,11487.00,2785.00
2014-06-04,51832.00,2467.00,26529.00,4631.00,7882.00,1513.00,11453.00,2796.00
2014-06-05,51558.00,2463.00,26522.00,4623.00,7860.00,1501.00,11366.00,2778.00
2014-06-06,53128.00,2501.00,26962.00,4774.00,8024.00,1529.00,11518.00,2825.00
2014-06-09,54273.00,2544.00,27615.00,4896.00,8187.00,1553.00,11720.00,2885.00
2014-06-10,54604.00,2558.00,27867.00,4945.00,8245.00,1539.00,11741.00,2918.00
2014-06-11,55102.00,2551.00,28203.00,5021.00,8297.00,1540.00,11699.00,2957.00
2014-06-13,54806.00,2534.00,28029.00,5033.00,8254.00,1510.00,11574.00,2936.00
2014-06-16,54629.00,2539.00,28019.00,5037.00,8252.00,1498.00,11520.00,2937.00
2014-06-17,54299.00,2538.00,28126.00,4972.00,8234.00,1506.00,11527.00,2948.00
2014-06-18,55202.00,2557.00,28845.00,5034.00,8325.00,1537.00,11698.00,3042.00
2014-06-20,54638.00,2538.00,28326.00,4979.00,8250.00,1533.00,11622.00,2984.00
2014-06-23,54210.00,2511.00,28155.00,4947.00,8206.00,1537.00,11512.00,2953.00
2014-06-24,54280.00,2536.00,28388.00,5002.00,8270.00,1534.00,11570.00,2979.00
2014-06-25,53425.00,2522.00,28356.00,4883.00,8167.00,1510.00,11463.00,2971.00
2014-06-26,53506.00,2516.00,28346.00,4881.00,8164.00,1509.00,11427.00,2961.00
2014-06-27,53157.00,2519.00,28191.00,4854.00,8125.00,1479.00,11376.00,2948.00
2014-06-30,53168.00,2529.00,28133.00,4831.00,8120.00,1481.00,11446.00,2940.00
2014-07-01,53171.00,2526.00,27954.00,4852.00,8113.00,1483.00,11466.00,2919.00
2014-07-02,53028.00,2520.00,27758.00,4778.00,8068.00,1521.00,11527.00,2903.00
2014-07-03,53874.00,2562.00,27823.00,4839.00,8168.00,1562.00,11749.00,2940.00
2014-07-04,54055.00,2577.00,28293.00,4835.00,8208.00,1568.00,11797.00,2975.00
2014-07-07,53801.00,2555.00,28331.00,4841.00,8178.00,1578.00,11734.00,2984.00
2014-07-08,53634.00,2549.00,28337.00,4822.00,8148.00,1573.00,11673.00,2982.00
2014-07-10,54592.00,2558.00,28823.00,4958.00,8253.00,1569.00,11669.00,3043.00
2014-07-11,54785.00,2571.00,28977.00,4971.00,8289.00,1573.00,11729.00,3050.00
2014-07-14,55743.00,2575.00,29287.00,5065.00,8385.00,1592.00,11826.00,3090.00
2014-07-15,55973.00,2577.00,29382.00,5074.00,8390.00,1609.00,11840.00,3097.00
2014-07-16,55717.00,2586.00,29129.00,4980.00,8332.00,1607.00,11855.00,3067.00
2014-07-17,55637.00,2584.00,29027.00,4970.00,8299.00,1573.00,11857.00,3066.00
2014-07-18,57012.00,2621.00,29487.00,5134.00,8434.00,1570.00,11991.00,3126.00
2014-07-21,57633.00,2652.00,29741.00,5196.00,8527.00,1562.00,12070.00,3173.00
2014-07-22,57983.00,2669.00,30079.00,5229.00,8602.00,1553.00,12073.00,3203.00
2014-07-23,57419.00,2637.00,29746.00,5217.00,8549.00,1557.00,11965.00,3154.00
2014-07-24,57977.00,2659.00,30008.00,5281.00,8623.00,1585.00,12064.00,3186.00
2014-07-25,57821.00,2649.00,29717.00,5264.00,8586.00,1579.00,12000.00,3154.00
2014-07-28,57695.00,2654.00,29738.00,5236.00,8585.00,1591.00,12005.00,3148.00
2014-07-29,57118.00,2633.00,29106.00,5199.00,8506.00,1578.00,11883.00,3076.00
2014-07-30,56877.00,2621.00,28951.00,5152.00,8440.00,1560.00,11843.00,3052.00
2014-07-31,55829.00,2554.00,28369.00,5063.00,8317.00,1574.00,11630.00,2980.00
2014-08-01,55902.00,2591.00,28543.00,5074.00,8353.00,1563.00,11741.00,3008.00
2014-08-04,56616.00,2616.00,29054.00,5143.00,8444.00,1572.00,11791.00,3057.00
2014-08-05,56202.00,2599.00,28774.00,5123.00,8381.00,1563.00,11719.00,3014.00
2014-08-06,56487.00,2603.00,28859.00,5107.00,8371.00,1569.00,11745.00,3026.00
2014-08-07,56188.00,2596.00,28888.00,5063.00,8345.00,1555.00,11704.00,3033.00
2014-08-08,55572.00,2576.00,28992.00,5008.00,8291.00,1562.00,11714.00,3037.00
2014-08-11,56613.00,2612.00,29349.00,5120.00,8419.00,1571.00,11862.00,3079.00
2014-08-12,56442.00,2616.00,29297.00,5123.00,8428.00,1563.00,11840.00,3056.00
2014-08-13,55581.00,2615.00,29082.00,5094.00,8377.00,1539.00,11771.00,3017.00
2014-08-14,55780.00,2617.00,29105.00,5175.00,8414.00,1529.00,11759.00,3028.00
2014-08-15,56963.00,2638.00,29698.00,5259.00,8518.00,1532.00,11809.00,3102.00
2014-08-18,57560.00,2665.00,29781.00,5309.00,8593.00,1534.00,11921.00,3118.00
2014-08-19,58449.00,2678.00,30028.00,5416.00,8685.00,1551.00,12004.00,3138.00
2014-08-20,58878.00,2691.00,30404.00,5395.00,8714.00,1563.00,12090.00,3191.00
2014-08-21,58992.00,2693.00,30714.00,5416.00,8741.00,1557.00,12118.00,3219.00
2014-08-22,58407.00,2672.00,30452.00,5372.00,8677.00,1551.00,12021.00,3194.00
2014-08-25,59735.00,2717.00,30866.00,5505.00,8822.00,1569.00,12243.00,3244.00
2014-08-26,59821.00,2740.00,30733.00,5524.00,8854.00,1573.00,12323.00,3198.00
2014-08-27,60950.00,2776.00,31064.00,5642.00,8986.00,1577.00,12422.00,3243.00
2014-08-28,60290.00,2760.00,30847.00,5612.00,8910.00,1524.00,12277.00,3225.00
2014-08-29,61288.00,2779.00,31171.00,5743.00,9047.00,1523.00,12349.00,3259.00
2014-09-01,61141.00,2744.00,31164.00,5759.00,9016.00,1503.00,12174.00,3221.00
2014-09-02,61895.00,2741.00,31233.00,5848.00,9080.00,1537.00,12311.00,3223.00
2014-09-03,61837.00,2754.00,31478.00,5842.00,9096.00,1562.00,12458.00,3258.00
2014-09-04,60800.00,2742.00,31188.00,5720.00,8995.00,1578.00,12468.00,3218.00
2014-09-05,60681.00,2728.00,31085.00,5743.00,8989.00,1557.00,12324.00,3207.00
2014-09-08,59192.00,2675.00,30120.00,5610.00,8811.00,1527.00,12074.00,3107.00
2014-09-09,58676.00,2652.00,29495.00,5552.00,8734.00,1515.00,11976.00,3048.00
2014-09-10,58198.00,2654.00,29462.00,5486.00,8683.00,1504.00,12004.00,3057.00
2014-09-11,58337.00,2667.00,29475.00,5479.00,8709.00,1504.00,12076.00,3048.00
2014-09-12,56927.00,2611.00,29005.00,5326.00,8535.00,1515.00,11899.00,2999.00
2014-09-15,57948.00,2634.00,29036.00,5446.00,8633.00,1534.00,12062.00,3020.00
2014-09-16,59114.00,2676.00,29255.00,5574.00,8755.00,1536.00,12178.00,3050.00
2014-09-17,59108.00,2645.00,29073.00,5576.00,8724.00,1539.00,12079.00,3000.00
2014-09-18,58374.00,2625.00,28683.00,5506.00,8627.00,1563.00,12142.00,2967.00
2014-09-19,57788.00,2632.00,28419.00,5417.00,8563.00,1550.00,12153.00,2938.00
2014-09-22,56818.00,2603.00,27824.00,5325.00,8411.00,1514.00,12013.00,2884.00
2014-09-23,56540.00,2600.00,27663.00,5293.00,8395.00,1518.00,12007.00,2886.00
2014-09-24,56824.00,2624.00,27705.00,5313.00,8432.00,1517.00,12019.00,2881.00
2014-09-25,55962.00,2597.00,27859.00,5213.00,8316.00,1509.00,11935.00,2885.00
2014-09-26,57212.00,2645.00,28025.00,5343.00,8462.00,1487.00,12088.00,2913.00
2014-09-29,54625.00,2597.00,27320.00,5072.00,8202.00,1458.00,11887.00,2851.00
2014-09-30,54115.00,2605.00,27596.00,4972.00,8163.00,1450.00,11853.00,2846.00
2014-10-01,52858.00,2564.00,26897.00,4861.00,8027.00,1448.00,11723.00,2784.00
2014-10-02,53518.00,2585.00,26830.00,4925.00,8074.00,1468.00,11823.00,2779.00
2014-10-03,54539.00,2630.00,27144.00,5002.00,8187.00,1474.00,11984.00,2811.00
2014-10-06,57115.00,2705.00,27906.00,5288.00,8484.00,1478.00,12233.00,2910.00
2014-10-07,57436.00,2703.00,28417.00,5316.00,8501.00,1466.00,12189.00,2968.00
2014-10-08,57058.00,2696.00,28413.00,5270.00,8477.00,1462.00,12148.00,2985.00
2014-10-09,57267.00,2710.00,28072.00,5337.00,8503.00,1433.00,12130.00,2948.00
2014-10-10,55311.00,2649.00,27474.00,5143.00,8263.00,1396.00,11866.00,2888.00
2014-10-13,57956.00,2687.00,28134.00,5447.00,8529.00,1416.00,12027.00,2979.00
2014-10-14,58015.00,2683.00,28035.00,5450.00,8540.00,1444.00,12047.00,2967.00
2014-10-15,56135.00,2639.00,27349.00,5250.00,8323.00,1432.00,11878.00,2893.00
2014-10-16,54298.00,2584.00,26939.00,5083.00,8122.00,1403.00,11642.00,2826.00
